EcoCyc;ABC-25-CPLX;putrescine ABC transporter;;GO:0015594;PMID:8416922;IMP;;F;putrescine ABC transporter;putrescine ABC transporter;protein;taxon:511145;20090914;EcoCyc
EcoCyc;ABC-34-CPLX;glycerol-3-P ABC transporter;;GO:0015430;PMID:3062310;ISS;EcoCyc:MALK-MONOMER;F;glycerol-3-P ABC transporter;glycerol-3-P ABC transporter;protein;taxon:511145;20091008;EcoCyc
EcoCyc;ABC-45-CPLX;phospholipid ABC transporter;;GO:0005543;PMID:19383799;IMP;;F;phospholipid ABC transporter;phospholipid ABC transporter;protein;taxon:511145;20090521;EcoCyc
EcoCyc;ABC-46-CPLX;galactose ABC transporter;;GO:0005354;PMID:19744923;IDA;;F;galactose ABC transporter;galactose ABC transporter;protein;taxon:511145;20091203;EcoCyc
EcoCyc;ABC-53-CPLX;LptABCFG ABC transporter;;GO:0015437;PMID:19500581;IDA;;F;LptABCFG ABC transporter;LptABCFG ABC transporter;protein;taxon:511145;20090802;EcoCyc
EcoCyc;ABC-56-CPLX;aliphatic sulfonate ABC transporter;;GO:0042626;PMID:10506196;ISS;;F;aliphatic sulfonate ABC transporter;aliphatic sulfonate ABC transporter|YcbE/YcbM ABC transporter|alkanesulfonate ABC transporter;protein;taxon:511145;20091215;EcoCyc
EcoCyc;ABC-MONOMER;MetN;;GO:0000166;GOA:interpro;IEA;InterPro:IPR003593;F;MetN;DL-methionine transporter subunit|ATP-binding component of ABC superfamily|B0199|MetD|MetN|Abc;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ABGT-MONOMER;AbgT;;GO:0005886;GOA:spkw;IEA;SP_KW:KW-0997;C;AbgT Transporter;predicted cryptic aminobenzoyl-glutamate transporter|B1336|YdaH|AbgT;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACEF-DIHYDROLIPOATE;AceF-dihydrolipoate;;GO:0005515;PMID:15690043;IPI;UniProtKB:P04395;F;AceF-dihydrolipoate;AceF-dihydrolipoate|B0115|AceF;protein;taxon:511145;20071004;IntAct
EcoCyc;ACEF-LIPOATE;AceF-lipoate;;GO:0005515;PMID:15690043;IPI;UniProtKB:P04395;F;AceF-lipoate;aceF|b0115|ECK0114;protein;taxon:511145;20071004;IntAct
EcoCyc;ACEF-S-ACETYLDIHYDROLIPOATE;AceF-S-acetyldihydrolipoate;;GO:0005515;PMID:15690043;IPI;UniProtKB:P04395;F;AceF-S-acetyldihydrolipoate;AceF-S-acetyldihydrolipoate|B0115|AceF;protein;taxon:511145;20071004;IntAct
EcoCyc;ACETATEKINA-MONOMER;AckA;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;;acetate kinase A and propionate kinase 2|B2296|AckA|propionate kinase 2|acetate kinase A;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACETOLACTSYNIII-HCHAIN-MONOMER;IlvH;;GO:0003984;GOA:interpro;IEA;InterPro:IPR004789;F;IlvH;acetolactate synthase III|thiamin-dependent|small subunit|B0078|BrnP|IlvH;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACETOLACTSYNIII-ICHAIN-MONOMER;IlvI;;GO:0000287;GOA:interpro;IEA;InterPro:IPR000399;F;IlvI;acetolactate synthase III|large subunit|B0077|IlvI;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACETYL-COA-ACETYLTRANSFER-MONOMER;AtoB;;GO:0003824;GOA:interpro;IEA;InterPro:IPR016038;F;AtoB;acetyl-CoA acetyltransferase|B2224|AtoB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACETYL-COA-CARBOXYLMULTI-CPLX;acetyl-CoA carboxylase;;GO:0003989;PMID:16325142;IDA;;F;acetyl-CoA carboxylase;;protein;taxon:511145;20091217;EcoCyc
EcoCyc;ACETYL-COA-CARBOXYLTRANSFER-CPLX;acetyl-CoA carboxyltransferase;;GO:0003677;PMID:18156466;IDA;;F;acetyl-CoA carboxyltransferase;;protein;taxon:511145;20091217;EcoCyc
EcoCyc;ACETYLGLUTKIN-MONOMER;ArgB;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;ArgB;acetylglutamate kinase|B3959|ArgB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACETYLORNDEACET-MONOMER;ArgE;;GO:0005737;GOA:hamap;IEA;HAMAP:MF_01108;C;ArgE;acetylornithine deacetylase|B3957|ArgE;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACETYLORNTRANSAM-MONOMER;ArgD;;GO:0003992;GOA:hamap;IEA;HAMAP:MF_01107;F;ArgD;bifunctional acetylornithine aminotransferase and succinyldiaminopimelate aminotransferase|B3359|Dtu|DapC|ArgD;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACNEULY-MONOMER;NanA;;GO:0005737;GOA:hamap;IEA;HAMAP:MF_01237;C;NanA;N-acetylneuraminate lyase|B3225|Npl|NanA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACONITASE-MONOMER;AcnA;;GO:0003730;PMID:10589714;IDA;;F;aconitate hydratase 1;acnA|acn|b1276|ECK1271;protein;taxon:511145;20090220;EcoCyc
EcoCyc;ACONITATEDEHYDRB-MONOMER;AcnB;;GO:0003729;PMID:15882410;IDA;;F;bifunctional aconitate hydratase 2 and 2-methylisocitrate dehydratase;acnB|yacJ|yacI|b0118|ECK0117;protein;taxon:511145;20090224;EcoCyc
EcoCyc;ACPSUB-CPLX;CitD;;GO:0005515;PMID:16606699;IPI;UniProtKB:P13035;F;citrate lyase [acyl carrier protein] component;citrate lyase [acyl carrier protein] component|CitD acyl carrier protein;protein;taxon:511145;20071004;IntAct
EcoCyc;ACPSUB-MONOMER;CitD;;GO:0005515;PMID:16606699;IPI;UniProtKB:P13035;F;citrate lyase, acyl carrier gamma subunit;citD|ybdX|b0617|ECK0610;protein;taxon:511145;20071004;IntAct
EcoCyc;ACRB-MONOMER;AcrB;;GO:0005215;GOA:interpro;IEA;InterPro:IPR001036;F;AcrB RND-type permease;multidrug efflux system protein|B0462|AcrB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACRD-MONOMER;AcrD;;GO:0005886;GOA:spkw;IEA;SP_KW:KW-0997;C;AcrD;aminoglycoside/multidrug efflux system|B2470|YffA|AcrD;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACRF-MONOMER;AcrF;;GO:0005215;GOA:interpro;IEA;InterPro:IPR001036;F;AcrF;multidrug efflux system protein|B3266|EnvD|AcrF;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACS-MONOMER;Acs;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;ACS;acetyl-CoA synthetase|B4069|AcsA|YfaC|Acs;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACSERLYA-MONOMER;CysK;;GO:0004124;GOA:interpro;IEA;InterPro:IPR005856;F;CysK;cysteine synthase A|O-acetylserine sulfhydrolase A subunit|B2414|CysK|Ssi5;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACSERLYB-MONOMER;CysM;;GO:0004124;GOA:interpro;IEA;InterPro:IPR005856;F;CysM;cysteine synthase B (O-acetylserine sulfhydrolase B)|B2421|CysM;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACYLCOADEHYDROG-MONOMER;FadE;;GO:0003995;GOA:interpro;IEA;InterPro:IPR006091;F;;acyl coenzyme A dehydrogenase|B0221|FadE|YafH|FadF;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ACYLCOASYN-MONOMER;FadD;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;FadD;acyl-CoA synthetase (long-chain-fatty-acid--CoA ligase)|B1805|OldD|FadD;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADCLY-MONOMER;PabC;;GO:0003824;GOA:interpro;IEA;InterPro:IPR001544;F;pabC;4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex|B1096|PabC;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADENODEAMIN-MONOMER;Add;;GO:0004000;GOA:hamap;IEA;HAMAP:MF_00540;F;;adenosine deaminase|B1623|Add;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADENPRIBOSYLTRAN-MONOMER;Apt;;GO:0003999;GOA:hamap;IEA;HAMAP:MF_00004;F;Apt;adenine phosphoribosyltransferase|B0469|Apt;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADENYL-KIN-MONOMER;Adk;;GO:0000287;PMID:19029291;IDA;;F;adenylate kinase;adk|dnaW|plsA|b0474|ECK0468;protein;taxon:511145;20081202;EcoCyc
EcoCyc;ADENYLATECYC-MONOMER;CyaA;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;;adenylate cyclase|B3806|Cya|CyaA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADENYLOSUCCINATE-SYN-MONOMER;PurA;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;PurA;adenylosuccinate synthetase product|B4177 product|AdeK product|PurA product;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADENYLYL-GS;adenylyl-[glutamine synthetase];;GO:0005624;PMID:16858726;IDA;;C;adenylyl-[glutamine synthetase];glnA|b3870|ECK3863;protein;taxon:511145;20061110;UniProtKB
EcoCyc;ADENYLYLSULFKIN-MONOMER;CysC;;GO:0000103;GOA:hamap;IEA;HAMAP:MF_00065;P;CysC;adenosine 5'-phosphosulfate kinase|B2750|CysC;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADHC-MONOMER;FrmA;;GO:0004024;PMID:1731906;IDA;;F;FrmA;alcohol dehydrogenase class III/glutathione-dependent formaldehyde dehydrogenase|B0356|AdhC;protein;taxon:83333;20080915;EcoliWiki
EcoCyc;ADHE-MONOMER;AdhE;;GO:0004022;GOA:interpro;IEA;InterPro:IPR012079;F;AdhE;fused acetaldehyde-CoA dehydrogenase|iron-dependent alcohol dehydrogenase|pyruvate-formate lyase deactivase|B1241|AdhC|Ana|AdhE;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ADHP-MONOMER;AdhP;;GO:0003824;GOA:interpro;IEA;InterPro:IPR016040;F;ADHP;alcohol dehydrogenase|1-propanol preferring|B1478|YddN|AdhP;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AERGLYC3PDEHYDROG-MONOMER;GlpD;;GO:0004368;GOA:interpro;IEA;InterPro:IPR000447;F;GlpD;sn-glycerol-3-phosphate dehydrogenase|aerobic|FAD/NAD(P)-binding|B3426|GlyD|GlvD|GlpD;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AGAA-MONOMER;AgaA;;GO:0005975;GOA:spkw;IEA;SP_KW:KW-0119;P;predicted truncated N-acetylgalactosamine-6-phosphate deacetylase;predicted truncated N-acetylgalactosamine-6-phosphate deacetylase|B3135|YraA|AgaA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AGAB-MONOMER;AgaB;;GO:0005737;GOA:interpro;IEA;InterPro:IPR004720;C;AgaB;N-acetylgalactosamine-specific enzyme IIB component of PTS|B3138|YraD|AgaB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AGAC-MONOMER;AgaC;;GO:0005886;GOA:spkw;IEA;SP_KW:KW-0997;C;AgaC;N-acetylgalactosamine-specific enzyme IIC component of PTS|B3139|YraE|AgaC;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AGAD-MONOMER;AgaD;;GO:0005886;GOA:spkw;IEA;SP_KW:KW-0997;C;AGAD;N-acetylgalactosamine-specific enzyme IID component of PTS|B3140|YraF|AgaD;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AGAX-MONOMER;AgaX;;GO:0005737;GOA:spkw|SP_KW:GO_REF:0000004;IEA;SP_KW:KW-0963;C;AgaX;yadI|agaX|b0129|ECK0128;protein;taxon:511145;20091214;UniProtKB
EcoCyc;AGMATIN-MONOMER;SpeB;;GO:0005737;PMID:16858726;IDA;;C;SpeB;speB|b2937|ECK2932;protein;taxon:511145;20061110;UniProtKB
EcoCyc;AICARTRANSIMPCYCLO-CPLX;PurH;;GO:0003824;GOA:interpro;IEA;InterPro:IPR013982;F;AICARTRANSIMPCYCLO-CPLX;fused IMP cyclohydrolase|phosphoribosylaminoimidazolecarboxamide formyltransferase|B4006|PurH;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AIRS-MONOMER;PurM;;GO:0000166;GOA:spkw;IEA;SP_KW:KW-0547;F;PurM;phosphoribosylaminoimidazole synthetase|B2499|PurI|PurG|PurM;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AKBLIG-MONOMER;Kbl;;GO:0003824;GOA:interpro;IEA;InterPro:IPR015421;F;Kbl;glycine C-acetyltransferase|B3617|Kbl;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALARACEBIOSYN-MONOMER;Alr;;GO:0003824;GOA:interpro;IEA;InterPro:IPR009006;F;Alr alanine racemase 1, PLP-binding, biosynthetic;alanine racemase 1|PLP-binding|biosynthetic|B4053|Alr;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALARACECAT-MONOMER;DadX;;GO:0003824;GOA:interpro;IEA;InterPro:IPR009006;F;ALARACECAT;alanine racemase 2|PLP-binding|B1190|DadB|AlnB|AlnA|DadX|alanine racemase;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALAS-MONOMER;AlaS;;GO:0000049;GOA:spkw;IEA;SP_KW:KW-0820;F;alanyl-tRNA synthetase AlaS transcriptional repressor alanyl-tRNA synthetase;alanyl-tRNA synthetase|Act|B2697|LovB|AlaS|ala-act;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALDDEHYDROGB-MONOMER;AldB;;GO:0000287;GOA:spkw;IEA;SP_KW:KW-0460;F;ALDDEHYDROGB;aldehyde dehydrogenase B|B3588|YiaX|AldB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALDHDEHYDROG-MONOMER;PuuC;;GO:0004030;PMID:18668238;IDA;;F;gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase;puuC|aldH|b1300|ECK1295;protein;taxon:511145;20081015;EcoCyc
EcoCyc;ALDOSE1EPIM-MONOMER;GalM;;GO:0004034;GOA:interpro;IEA;InterPro:IPR013458;F;ALDOSE1EPIM;galactose-1-epimerase (mutarotase)|B0756|GalM;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALKAPHOSPHA-MONOMER;PhoA;;GO:0000287;GOA:spkw;IEA;SP_KW:KW-0460;F;PhoA;bacterial alkaline phosphatase|B0383|PsiA|PhoA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALPHA-AMYL-CYTO-MONOMER;AmyA;;GO:0003824;GOA:interpro;IEA;InterPro:IPR006047;F;ALPHA-AMYL-CYTO;cytoplasmic alpha-amylase|B1927|YedC|AmyA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALPHA-AMYL-PERI-MONOMER;MalS;;GO:0003824;GOA:interpro;IEA;InterPro:IPR006047;F;ALPHA-AMYL-PERI;alpha-amylase|B3571|MalS;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALPHACOMP-MONOMER;CysJ;;GO:0000103;GOA:hamap;IEA;HAMAP:MF_01541;P;sulfite reductase flavoprotein subunit;sulfite reductase|alpha subunit|flavoprotein|B2764|CysJ;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ALPHAGALACTOSID-MONOMER;MelA;;GO:0003824;GOA:interpro|GO_REF:0000002;IEA;InterPro:IPR015955;F;alpha-galactosidase monomer;melA|mel-7|b4119|ECK4112;protein;taxon:511145;20091214;UniProtKB
EcoCyc;ALTRO-OXIDOREDUCT-MONOMER;UxaB;;GO:0005737;PMID:16858726;IDA;;C;altronate oxidoreductase;uxaB|b1521|ECK1514;protein;taxon:511145;20061110;UniProtKB
EcoCyc;ALTRODEHYDRAT-MONOMER;UxaA;;GO:0008198;PMID:3038546;IDA;;F;D-altronate dehydratase;uxaA|ygjW|b3091|ECK3082;protein;taxon:511145;20080201;EcoCyc
EcoCyc;AMINEOXID-MONOMER;TynA;;GO:0005507;GOA:interpro;IEA;InterPro:IPR000269;F;TynA;tyramine oxidase|copper-requiring|B1386|MaoA|FeaA|TynA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AMP-NUCLEOSID-MONOMER;Amn;;GO:0003824;GOA:interpro;IEA;InterPro:IPR000845;F;Amn;AMP nucleosidase|B1982|Amn;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AMPG-MONOMER;AmpG;;GO:0000270;PMID:12426329;IGI;;P;AmpG muropeptide MFS transporter;ampG|b0433|ECK0427;protein;taxon:511145;20071105;EcoCyc
EcoCyc;AMTB-MONOMER;AmtB;;GO:0005886;GOA:spkw;IEA;SP_KW:KW-0997;C;AmtB ammonium Amt transporter AmtB;ammonium transporter|B0451|YbaG|AmtB|AmtB ammonium Amt transporter;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AMYLOMALT-MONOMER;MalQ;;GO:0003824;GOA:interpro;IEA;InterPro:IPR013781;F;;4-alpha-glucanotransferase (amylomaltase)|B3416|MalA|MalQ;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANGLYC3PDEHYDROGSUBUNITA-MONOMER;GlpA;;GO:0004368;GOA:interpro;IEA;InterPro:IPR000447;F;GlpA;sn-glycerol-3-phosphate dehydrogenase (anaerobic)|large subunit|FAD/NAD(P)-binding|B2241|GlpA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANGLYC3PDEHYDROGSUBUNITB-MONOMER;GlpB;;GO:0004368;GOA:hamap;IEA;HAMAP:MF_00753;F;GlpB;sn-glycerol-3-phosphate dehydrogenase (anaerobic)|membrane anchor subunit|B2242|GlpB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANGLYC3PDEHYDROGSUBUNITC-MONOMER;GlpC;;GO:0005506;GOA:spkw;IEA;SP_KW:KW-0408;F;GlpC;sn-glycerol-3-phosphate dehydrogenase (anaerobic)|small subunit|B2243|GlpC;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANSA-MONOMER;AnsA;;GO:0004067;GOA:interpro;IEA;InterPro:IPR006033;F;AnsA;cytoplasmic L-asparaginase I|B1767|AnsA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANSB-MONOMER;AnsB;;GO:0004067;GOA:interpro;IEA;InterPro:IPR004550;F;AnsB;periplasmic L-asparaginase II|B2957|AnsB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANSP-MONOMER;AnsP;;GO:0005886;GOA:spkw;IEA;SP_KW:KW-0997;C;AnsP L-asparagine APC Transporter;L-asparagine transporter|B1453|YncF|AnsP;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANTHRANSYNCOMPI-MONOMER;TrpE;;GO:0000162;GOA:spkw;IEA;SP_KW:KW-0822;P;anthranilate synthase component I;"component I of anthranilate synthase|B1264|TryD|TrpE|&alpha; subunit";protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ANTHRANSYNCOMPII-MONOMER;TrpD;;GO:0000162;GOA:hamap;IEA;HAMAP:MF_00211;P;anthranilate synthase component II;fused glutamine amidotransferase (component II) of anthranilate synthase|anthranilate phosphoribosyl transferase|B1263|TrpD|TrpGD;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;APHA-MONOMER;AphA;;GO:0000287;GOA:spkw;IEA;SP_KW:KW-0460;F;AphA;acid phosphatase/phosphotransferase|class B|non-specific|HobH|B4055|YjbP|AphA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;APPA-MONOMER;AppA;;GO:0003824;GOA:spkw;IEA;SP_KW:KW-0511;F;AppA;phosphoanhydride phosphorylase|B0980|AppA;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;APPB-MONOMER;AppB;;GO:0005506;GOA:spkw;IEA;SP_KW:KW-0408;F;cytochrome bd-II terminal oxidase subunit II;cytochrome bd-II oxidase|subunit II|B0979|CyxB|AppB|CbdB;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;APPC-MONOMER;AppC;;GO:0005506;GOA:spkw;IEA;SP_KW:KW-0408;F;cytochrome bd-II terminal oxidase subunit I;cytochrome bd-II oxidase|subunit I|B0978|CyxA|CbdA|AppC;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;AQPZ-MONOMER;AqpZ;;GO:0005515;PMID:16239219;IPI;EcoliWiki:aqpZ;F;AqpZ - water MIP channel;aquaporin|B0875|BniP|AqpZ;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ARABISOM-MONOMER;AraA;;GO:0008733;GOA:hamap;IEA;HAMAP:MF_00519;F;L-arabinose isomerase;L-arabinose isomerase|B0062|AraA|L-arabinose ketol-isomerase;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ARAE-MONOMER;AraE;;GO:0005215;GOA:interpro;IEA;InterPro:IPR005828;F;AraE arabinose MFS transporter;arabinose transporter|B2841|AraE;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ARAF-MONOMER;AraF;;GO:0006810;GOA:spkw;IEA;SP_KW:KW-0813;P;AraF;L-arabinose transporter subunit|periplasmic-binding component of ABC superfamily|B1901|AraF;protein;taxon:83333;20100621;EcoliWiki
EcoCyc;ARAG-MONOMER;AraG;;GO:0000166;GOA:interpro;IEA;InterPro:IPR003593;F;AraG;fused L-arabinose transporter subunits of ABC superfamily: ATP-binding components|B1900|AraG;protein;taxon:83333;20100621;EcoliWiki
